x1,x2,labels
3.4528531493433086,-0.7713584034629477,-1
-4.609030380014592,-3.168407181245291,-1
-2.204063650521921,0.23616869884142488,-1
-4.359629114908849,2.7948076206256287,-1
-5.109798085820701,-0.9957772292210629,-1
-3.2192619098675017,-1.6500534683088866,-1
2.281792880394642,0.45250908594580075,1
3.1723972580075976,-1.902266400026475,-1
-3.0335606402238966,1.841297712741409,-1
2.236827643534477,2.91428024575508,-1
1.6587835296231237,2.968342397542135,-1
-0.2701270978782624,-2.4438565933028062,-1
-5.671515473541376,-1.9154693045671625,-1
-2.612698890371646,-0.9589434184752985,-1
-5.2109392025468715,1.7507673032773567,-1
-5.95798311193953,1.8219915263475732,-1
-4.194885133006782,-1.9067489753234357,-1
4.155276353716868,-3.332188264126313,-1
-2.019542411488554,0.926157736142577,-1
-2.295656718168658,0.9746814079308574,-1
0.09021158226430703,-3.943521268608148,-1
-1.5276943987648917,-0.8221805503271984,-1
-1.4948635111716158,-0.9376177814028219,-1
-0.22268236164414024,0.3333747960415927,-1
5.21937197081156,0.28090459062214723,-1
1.4088313950831868,-0.1769634868602603,-1
-4.369023120970031,-3.660542591873451,-1
-2.982171889754432,0.04531887539017454,-1
-0.07928864556842719,-1.6272747401705914,1
5.071710235022611,-0.5690882260117469,-1
1.8300495856073162,3.662347519327392,-1
-1.509557234416091,3.446820189950154,-1
-5.241767898243635,0.9930602186791626,-1
5.1374779959143755,-0.06139216717343565,-1
-5.753267947691117,-1.097536253595094,-1
0.3658141551939451,0.9162411617482871,-1
-2.5956067649801433,-1.2854839195171408,-1
2.7613537962329,-0.3687358229295796,-1
-0.03963864594667843,-1.3280584058152876,1
3.850202394555735,0.05268685981068888,-1
4.63256357727828,-1.6907559032948054,-1
3.42536706446273,-2.60364636579145,-1
3.2998844758098596,1.2386064033268047,-1
-1.238392873944968,-3.970330978794313,-1
3.659570353532679,3.3423207560947716,-1
-3.653064698317919,-0.9644056407298827,-1
-5.436113202476275,-2.7386926092102444,-1
-5.276961358500545,-3.185033330749217,-1
1.1506168290590963,-3.0889593258477452,-1
2.9579525016608645,-1.771204270677285,-1
5.481536405542675,-3.5212390310663952,-1
1.6134721427457972,1.6329219753774007,-1
0.7098164651700483,-0.8057634831023766,-1
-4.0712121321265595,0.8246227959670671,-1
1.195638970419873,2.1075234794566606,-1
-5.000003030818051,-1.1096969259424228,-1
-0.49596625351196977,-3.595296808380583,-1
-5.3389965629934455,-3.2374078480551542,-1
-4.684457334885712,-2.5886608840200873,-1
-5.925241139254486,1.211216490094352,-1
5.747972264274411,-1.6251889269289084,-1
5.056824078568507,-3.2383252254568218,-1
-2.5728131415235285,-2.350993668249366,-1
-0.9590446603881375,-1.131226506463073,1
-5.823103177639741,-0.4091231039533616,-1
-2.059535198173211,2.1169630307422693,-1
5.300652763375302,-0.1667604115440815,-1
-5.326461824652956,-0.24792588013825334,-1
-0.5661356585602917,-0.3383896068367571,-1
-2.999731567422249,2.621277435121419,-1
2.747328172922467,-2.9599335134754643,-1
-1.5551430295046034,-2.3853254153896453,-1
-5.426432602750085,-2.9330049471605673,-1
0.5569049830162829,-1.7400482014437122,-1
-0.9348159584181852,-2.684678968427834,-1
0.7427458213457019,-2.3210185783898396,-1
2.189223489854534,2.887170367292991,-1
3.809567068676458,-3.4934887204667318,-1
-4.108551428853201,-2.4302338867078452,-1
-3.5218708840293607,-0.5982996369779991,-1
0.8075354026187336,0.6397785279742845,-1
-5.984002627402276,2.5475466447407387,-1
-1.7503424376798487,1.0732360647796924,-1
-4.388146972144403,2.5711715855969883,-1
4.147080752086417,-1.3760718908066227,-1
5.6625605554866905,-2.4269734208097162,-1
5.431980924389579,-3.3192171553803194,-1
3.3815982079115834,1.783152547507906,-1
-4.0217328183681715,-1.1799805230191263,-1
-1.8935923208355252,3.9060764874725287,-1
0.9331554405937297,-1.6661926899087192,-1
2.663678490654803,0.3207853819829758,1
0.3403076914668599,-3.4874207334442975,-1
-1.972159573145083,2.0017850929991443,-1
-3.31818817932345,-2.106178852096134,-1
5.242456978773749,-1.7271390141307554,-1
2.56775784961156,2.328447559689531,-1
-4.120968460357405,0.5083134808285035,-1
-3.6902925193257565,-2.3387211733347977,-1
1.9069917956530844,2.975412714024521,-1
3.647121066690202,-3.4887764100672847,-1
-4.67015327606325,-0.7570092793609842,-1
4.544523706132464,-2.871351205868102,-1
-0.5813350121337493,2.58328025080342,-1
-1.957000482663707,1.9282537836098026,-1
-0.2455740779065918,-1.1799733647735486,1
5.054744996669902,-1.8720015260587317,-1
-5.210838866169815,-1.4573430077521001,-1
-3.8055750274623628,-1.8200375289392907,-1
-2.5120053282962567,-3.5498672768689516,-1
4.558757889532824,-2.1765015080560026,-1
-3.112364733554388,-3.3432484331269743,-1
3.111124279788191,3.92049031881918,-1
-4.800163312492815,-3.327466458588141,-1
3.563773649942659,-0.9389281080366096,-1
5.050552736519274,-0.6917961918714397,-1
4.816282302404883,-1.2734719598191964,-1
-3.824112548939744,3.5862887564619683,1
-3.395240714447017,-3.4366255377360204,-1
2.052164781414625,-1.6295843953581883,-1
-0.819271229138252,3.8649070458870316,-1
0.3426219818154115,-1.8669825685675576,-1
3.1624588254089563,2.8928641632153074,-1
-0.859811721535614,2.649489642595719,-1
-5.70766385273519,-2.530912283845147,-1
5.99529351435644,3.1166693895276083,-1
-5.874197057554975,0.47062122952194496,-1
3.03857243848954,-0.4357837609550952,-1
-3.6753010533663697,-3.8805636347063874,-1
5.369125600742613,-1.473637001841971,-1
-1.7786513220905498,-0.9608028931637431,-1
-5.801528238887133,-0.4686138487403708,-1
5.297022292901726,1.2203892972184587,-1
-5.352820620030432,-3.122442749804902,-1
2.536689731512608,1.510439358591646,-1
2.9269330599083343,0.43956767176808853,1
-4.187889882427161,-3.8511243212321586,-1
-5.812939075946068,-2.4430266025766434,-1
5.156863053524464,1.7651383272512646,-1
-4.271582729039059,2.7942696521514927,-1
-4.699321000141253,-3.7669617918584324,-1
-0.011638194195943363,3.958369377704874,-1
4.664426524454775,-3.4713640104541055,-1
4.308270909656091,-2.535335028859101,-1
-1.5155013741901673,-0.8192229521784808,-1
-0.5505877966054298,-3.409938361388269,-1
3.9801622710046924,2.8572010713594524,-1
-5.123673177458199,1.2208256968070392,-1
-1.498049696264986,3.787872875130918,-1
5.363510375767497,-2.022239043236212,-1
-2.5747336681113504,-0.45626659036592176,-1
-5.372342337006939,3.3471559047399353,-1
-5.83320479042014,-0.6773887090301303,-1
-3.9167368728847,-1.0393613044977146,-1
4.386376277791255,-1.2349379161536689,-1
-3.5706756628663,3.329917602577873,1
3.6556098209482943,1.300505123416353,-1
5.663792025903973,-1.8688567786800547,-1
3.285078076845661,3.6284229707173035,-1
0.6356189016786917,-1.642156917549003,-1
-3.845911146105762,2.908970888522683,-1
-4.278822312556477,-2.825780715545646,-1
1.5542576503138932,-0.973385512327412,-1
-2.262135059137824,2.3790212351092945,-1
5.5453944504082,0.7771127050745639,-1
4.165984364677984,0.16918436588104235,-1
